,Id,House Age,Lot Area,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Bsmt Qual,Gr Liv Area,Full Bath,Half Bath,Total Bsmt SF,Garage Cars,Garage Area,Fireplaces,TotRms AbvGrd,Kitchen Qual,SalePrice
574,5,13,13830,5,1997,1998,0.0,3,4,1629,2,1,928,2,482,1,6,3,189900
575,878,6,4435,6,2003,2004,170.0,4,4,848,1,0,848,2,420,0,4,4,144000
576,1548,78,5890,6,1930,2007,0.0,4,3,816,1,0,816,1,432,0,5,3,120500
577,841,15,10859,5,1994,1995,0.0,3,4,1097,1,1,1097,2,672,0,6,3,145000
578,1621,7,5330,8,2000,2000,0.0,4,4,1652,2,0,1494,2,499,0,6,5,251000
579,218,42,10778,4,1968,1968,0.0,3,3,1768,2,0,1768,0,0,0,8,3,136500
580,1504,53,6845,4,1955,1955,58.0,3,0,1152,2,0,0,0,0,0,6,3,82500
581,946,99,21780,2,1910,1950,0.0,2,0,810,1,0,0,1,280,0,4,3,57625
582,455,2,10307,7,2007,2008,176.0,4,4,1358,2,0,1350,2,484,1,6,4,212500
583,2906,8,4500,6,1998,1998,116.0,3,5,1216,2,0,1216,2,402,0,5,3,164000
584,2878,49,9060,6,1957,1957,327.0,3,3,1638,2,0,967,1,384,0,6,4,139000
585,1173,9,2160,7,1999,2000,212.0,4,4,1252,2,1,600,2,462,0,4,4,160000
586,985,17,7669,5,1992,1993,0.0,3,4,883,1,0,828,2,698,1,5,3,149000
587,975,41,9858,5,1968,1968,0.0,3,3,874,1,0,864,1,288,0,5,3,130000
588,202,89,10300,7,1921,1950,0.0,3,3,1710,2,0,576,2,480,0,9,3,140000
589,528,1,8125,8,2008,2009,288.0,4,4,1836,2,0,1836,2,517,1,8,4,264500
590,2579,49,14850,5,1957,1957,0.0,3,3,1092,1,0,1092,1,299,1,6,3,141000
591,1841,1,4274,7,2006,2007,0.0,4,4,1241,1,1,1241,2,569,0,4,4,199900
592,591,32,9650,6,1977,1977,360.0,3,4,1334,2,0,1350,2,630,1,6,3,167900
593,1897,47,14585,6,1960,1987,85.0,3,3,1429,1,0,1144,2,572,2,7,4,181900
594,70,2,9000,8,2008,2008,36.0,4,4,1566,2,0,1566,2,750,0,7,4,262500
595,590,32,13774,7,1977,1992,283.0,3,4,2288,1,2,908,2,520,2,8,4,230000
596,1172,9,5119,9,1999,2000,60.0,4,5,1709,2,0,1698,2,506,1,5,4,328900
597,1714,2,9254,8,2005,2005,210.0,4,4,1721,2,0,1721,2,554,0,7,4,232698
598,829,1,10324,8,2008,2008,140.0,4,4,1254,2,0,1254,3,810,0,5,4,221800
599,1397,67,8375,5,1941,1973,0.0,3,3,1350,1,1,576,3,627,0,6,4,152400
600,877,9,9750,7,2000,2001,171.0,4,4,1630,2,0,1630,2,451,1,6,4,213000
601,2477,1,7632,7,2005,2005,96.0,4,4,1585,2,1,784,2,449,0,7,4,184900
602,2871,53,15750,5,1953,1953,56.0,3,3,1336,1,0,1165,1,375,2,5,3,157000
603,2489,44,9240,5,1962,2002,0.0,3,3,1211,1,0,864,2,576,1,6,3,144000
604,1655,28,10400,6,1979,1999,253.0,3,4,1353,2,0,1259,2,478,1,5,3,192350
605,1891,41,8800,7,1966,1966,202.0,3,3,1200,2,0,1174,2,440,1,6,3,163500
606,1419,18,11839,7,1990,1990,99.0,3,4,2329,2,1,1475,2,514,1,10,4,262280
607,1473,6,9135,7,2002,2003,113.0,4,4,1536,2,0,1536,2,532,0,7,4,214000
608,2868,50,14115,6,1956,2004,0.0,3,3,1811,1,0,1073,2,470,1,6,5,230000
609,1695,1,14154,7,2006,2006,350.0,4,5,2172,2,1,1063,3,947,1,9,4,280000
610,2244,50,6565,4,1957,1980,0.0,3,3,1073,1,0,1073,2,720,0,6,3,140000
611,169,44,7700,6,1966,1966,351.0,3,3,1839,1,1,756,2,442,1,7,3,155000
612,2670,88,4761,3,1918,1950,0.0,2,3,1020,1,0,1020,0,0,0,5,2,64500
613,247,17,12361,6,1993,1993,85.0,4,4,1802,2,1,946,4,1017,1,8,4,218000
614,2137,30,9720,5,1977,1977,51.0,3,3,1009,2,0,995,2,576,1,6,3,160000
615,1794,0,8640,8,2007,2007,0.0,4,4,1338,2,0,1338,2,598,0,6,4,208900
616,1498,49,47007,5,1959,1996,0.0,3,0,3820,3,1,0,2,624,2,11,5,284700
617,1164,1,3180,7,2007,2007,0.0,4,4,1392,2,0,689,2,540,0,5,4,146000
618,1179,12,14963,8,1996,1996,0.0,4,4,1288,1,1,1260,2,500,2,4,5,245500
619,1340,82,5000,6,1926,1950,0.0,3,3,1013,1,0,992,1,160,0,6,3,113000
620,436,5,16870,8,2004,2005,238.0,4,5,1782,2,0,1782,3,932,2,7,4,296000
621,1636,2,14157,9,2005,2006,200.0,4,5,1922,2,0,1922,3,676,1,8,4,377426
622,421,3,12456,10,2006,2007,230.0,5,5,1718,2,0,1700,3,786,1,7,5,337500
623,457,5,14836,10,2004,2005,730.0,5,5,2492,2,1,2492,3,949,1,8,5,552000
624,2834,58,6956,4,1948,1950,0.0,3,2,936,1,0,624,1,265,0,5,3,97900
625,517,0,7862,6,2009,2009,0.0,4,4,1218,2,0,1218,2,676,0,4,4,208300
626,1566,12,11050,7,1996,1997,0.0,3,4,1820,2,1,910,3,816,1,8,4,213000
627,1439,10,8924,7,1998,1999,0.0,3,4,1724,2,1,880,2,527,0,8,4,188000
628,2577,48,9610,6,1958,1958,632.0,3,3,1336,1,1,1121,2,488,1,7,3,162000
629,2241,57,13710,5,1950,1950,0.0,3,3,1558,1,1,910,1,282,0,6,3,152000
630,71,6,12552,7,2004,2005,0.0,4,4,1947,2,1,991,2,678,1,8,4,254900
631,1143,14,14565,7,1994,1995,145.0,4,4,1657,2,1,832,2,483,0,6,4,189000
632,1021,30,18559,7,1978,1978,383.0,4,4,2064,2,0,2048,2,550,2,7,4,235000
633,1416,58,10880,5,1950,1950,0.0,3,3,1164,1,0,1164,1,240,0,5,3,125000
634,35,35,2280,7,1975,1975,0.0,3,4,836,1,0,836,1,308,0,4,3,120000
635,2904,55,31250,1,1951,1951,0.0,3,0,1600,1,1,0,1,270,0,6,3,81500
636,2174,17,11841,6,1990,1990,104.0,3,4,816,1,0,816,0,0,0,5,3,118500
637,522,0,9187,9,2009,2009,162.0,5,5,1766,2,1,1766,3,478,1,7,5,370878
638,2211,58,6270,5,1949,1950,0.0,3,3,2002,2,0,1001,3,871,0,8,3,145000
639,1539,69,15660,7,1939,2006,312.0,4,3,1954,1,1,798,2,431,2,8,4,311500
640,2420,0,3087,7,2006,2006,14.0,4,4,1364,2,0,1220,2,437,1,6,4,210250
641,2779,4,13450,7,2002,2002,0.0,4,4,1861,2,1,916,2,492,0,8,4,200000
642,953,32,10125,5,1977,1977,0.0,3,0,1734,2,0,0,2,539,0,8,4,126000
643,658,109,8146,4,1900,2003,0.0,4,2,1039,1,0,405,1,281,0,6,3,114000
644,714,99,9600,4,1910,1950,0.0,4,2,1510,2,0,677,2,720,0,7,4,87500
645,1637,2,12328,8,2005,2005,146.0,4,5,2541,3,1,1149,3,729,1,10,5,349265
646,538,5,10141,8,2004,2004,264.0,4,4,1512,2,0,1512,3,845,0,6,4,203000
647,546,8,8529,7,2001,2001,0.0,4,4,1434,2,0,1454,2,527,1,6,4,189000
648,533,6,8127,7,2003,2003,0.0,4,4,1653,2,1,812,2,628,0,6,4,209000
649,718,109,8400,6,1900,1950,0.0,3,2,2007,2,0,917,1,357,0,8,5,160000
650,1830,33,10751,5,1974,1974,44.0,3,2,1037,1,0,1037,2,431,0,5,3,129000
651,2929,32,10010,5,1974,1975,0.0,3,4,1389,1,0,1389,2,418,1,6,3,170000
652,2207,94,4280,5,1913,2002,0.0,3,3,694,1,0,440,1,352,1,4,4,90350
653,1417,84,9600,6,1924,1950,0.0,3,3,1096,1,0,572,0,0,0,5,3,79000
654,2787,34,9800,5,1972,1972,0.0,3,3,894,1,0,894,2,552,0,5,3,149900
655,1037,37,7560,5,1971,1971,0.0,3,4,864,1,0,864,2,576,0,5,3,123000
656,2659,106,9600,4,1900,1950,0.0,3,3,1774,2,0,1095,3,779,0,8,3,87000
657,1567,31,9880,6,1977,1977,0.0,3,3,1118,1,0,1096,1,358,1,6,3,171000
658,1225,58,9600,6,1950,1950,0.0,3,3,1252,1,0,1032,1,288,0,6,3,119000
659,685,50,7931,5,1959,1959,0.0,3,3,1148,1,0,1148,1,672,0,6,3,132500
660,1358,83,5100,8,1925,1996,0.0,3,3,1666,1,0,588,1,228,1,7,4,161000
661,1461,7,9720,9,2001,2002,134.0,4,4,1947,2,1,1357,3,725,1,7,4,274000
662,221,43,8521,5,1967,1967,0.0,3,3,912,1,0,912,1,336,1,5,3,125000
663,2187,61,8741,5,1946,1950,0.0,3,3,1195,2,0,1195,0,0,0,8,3,98500
664,2504,12,12461,8,1994,1995,0.0,4,4,1624,2,0,1624,3,757,1,5,4,262000
665,855,30,6950,5,1979,1979,40.0,3,3,914,1,0,914,2,444,0,5,3,134900
666,2258,48,16905,5,1959,1959,0.0,3,3,1328,1,1,1350,1,308,2,5,3,170000
667,2205,81,7155,6,1926,1991,0.0,3,3,1461,1,0,686,1,225,1,6,3,135000
668,1158,18,9205,6,1990,1991,304.0,4,4,2683,2,1,930,2,473,2,9,4,290000
669,1741,0,7697,7,2007,2007,0.0,4,4,1258,2,0,1246,2,462,0,6,4,173500
670,2735,58,7800,5,1948,2002,0.0,3,3,2008,3,0,896,1,230,0,8,5,225000
671,1888,46,14357,5,1961,1961,0.0,3,3,1187,1,0,864,2,440,1,6,3,140500
672,2121,13,8775,5,1994,1994,0.0,3,4,990,1,0,990,1,299,0,5,3,126000
673,1176,9,2645,8,1999,1999,466.0,4,4,1586,2,1,960,2,480,0,7,4,170000
674,2773,11,13568,5,1995,1995,0.0,3,4,990,1,0,990,2,576,0,5,3,156000
675,2619,49,16321,5,1957,1997,0.0,3,3,1600,1,0,1484,1,319,2,6,3,207500
676,1796,0,8640,8,2007,2007,0.0,4,4,1792,2,1,896,2,590,0,8,4,255000
677,1598,35,1596,4,1973,1973,0.0,3,4,988,1,0,462,1,297,1,4,3,94900
678,1965,49,7315,5,1958,1958,0.0,3,3,1170,1,0,1170,1,338,1,6,3,140000
679,2651,101,7614,3,1905,1950,0.0,3,3,1376,1,0,738,1,216,0,7,3,96900
680,609,43,11000,5,1966,1966,200.0,3,3,1154,1,1,1154,2,480,1,6,3,154000
681,1990,97,10337,8,1910,1999,0.0,4,3,1772,2,1,725,2,816,0,7,4,184900
682,1053,1,14803,10,2007,2008,816.0,5,5,2084,2,0,2078,3,1220,1,7,5,385000
683,2877,70,8765,4,1936,1950,0.0,3,3,951,1,0,951,1,327,0,6,3,106500
684,497,9,12720,8,2000,2000,150.0,4,4,2687,2,1,1455,3,810,2,10,4,327000
685,514,4,11128,9,2005,2006,198.0,5,5,2490,2,0,2458,3,795,2,9,5,468000
686,759,82,5160,6,1927,1950,0.0,3,3,1666,1,0,1204,1,384,0,4,3,135000
687,2474,1,13072,6,2005,2005,0.0,4,4,1141,1,1,1141,2,484,0,6,3,142500
688,1193,40,8814,5,1968,1968,0.0,3,3,1464,1,1,732,2,470,0,7,3,141000
689,1415,98,7000,5,1910,1991,0.0,3,4,1347,1,0,1117,0,0,0,5,3,107500
690,2048,65,4484,5,1942,1979,0.0,3,3,1282,1,0,672,1,240,0,4,3,108500
691,2483,12,9019,6,1994,1994,0.0,3,4,1320,2,1,636,2,472,0,6,4,150000
692,2883,90,8520,3,1916,1950,0.0,3,2,936,1,0,216,0,0,0,6,3,78000
693,1111,1,11932,8,2007,2008,186.0,4,4,1580,2,0,1580,3,830,0,7,4,235128
694,2072,36,115149,7,1971,2002,351.0,3,4,1824,2,0,1643,2,739,2,5,4,302000
695,1450,33,14330,5,1975,2001,0.0,3,3,1558,2,0,864,2,440,0,5,3,163000
696,274,65,8777,3,1945,2007,0.0,3,0,640,1,0,0,1,240,0,5,3,84900
697,413,35,2308,6,1974,1974,0.0,3,3,1322,2,1,855,2,440,1,6,3,147000
698,751,94,2500,7,1915,2005,0.0,4,3,1826,1,1,910,1,164,1,7,5,155000
699,2897,16,8049,7,1990,1990,54.0,3,4,1339,2,0,1309,2,484,1,6,3,180000
700,207,80,5600,4,1930,1950,0.0,2,0,1092,2,0,0,0,0,0,7,2,55000
701,2269,4,9590,7,2003,2003,442.0,4,5,1146,2,0,868,2,438,1,6,4,187500
702,891,33,7200,6,1976,1976,255.0,3,3,1125,1,0,1041,1,352,1,6,3,125000
703,2863,70,11500,7,1936,1987,0.0,4,4,2057,1,1,1017,1,180,1,6,4,250000
704,1298,98,6756,5,1910,1950,0.0,3,3,899,1,0,481,1,200,0,5,3,78000
705,1292,98,11426,4,1910,1996,0.0,3,3,1594,2,0,828,0,0,0,9,3,118000
706,1687,0,12030,8,2007,2007,254.0,5,5,1694,2,0,1694,3,818,0,7,4,318000
707,2749,13,9554,8,1993,1994,125.0,4,4,1911,2,1,777,2,471,1,8,4,215000
708,2875,81,8534,4,1925,1950,0.0,3,2,672,1,0,432,0,0,0,4,3,72000
709,1029,32,11361,6,1976,1976,160.0,3,4,1523,2,0,1193,2,478,1,7,3,180000
710,1581,22,12416,6,1986,1986,132.0,3,4,1651,2,0,1606,2,616,1,7,3,184000
711,612,50,9600,5,1959,1959,132.0,3,3,1041,1,0,1041,1,270,0,6,3,124500
712,139,52,8267,5,1958,1958,0.0,3,3,1604,2,0,1604,2,576,0,8,3,135000
713,1335,68,6000,6,1940,1989,0.0,3,3,1672,1,1,981,1,240,1,6,4,164900
714,2531,37,9600,7,1969,1969,168.0,3,3,1164,1,1,1164,2,528,0,6,3,140000
715,681,51,7350,5,1958,1958,0.0,3,3,1041,1,0,1041,1,294,0,6,3,128000
716,1383,30,7703,6,1978,1978,40.0,3,4,1034,1,0,450,2,504,1,6,3,153000
717,1359,98,4347,6,1910,1950,0.0,4,4,1609,1,0,796,1,228,0,7,3,127500
718,1226,58,9600,5,1950,2006,0.0,3,3,1337,1,0,572,1,264,1,7,4,141500
719,63,16,12256,8,1994,1995,362.0,4,5,2622,2,1,1463,2,712,2,9,4,325000
720,1869,14,9547,7,1993,1993,112.0,3,4,1594,2,0,1594,2,472,1,6,4,188500
721,2468,0,7200,6,2006,2006,68.0,4,4,1262,2,0,1262,2,572,0,5,4,185000
722,1135,3,13072,6,2005,2006,126.0,3,4,1175,1,0,1175,0,0,0,6,4,146000
723,719,92,3600,6,1917,2007,0.0,3,3,1288,1,0,624,1,280,1,5,5,119000
724,405,38,1680,5,1971,1971,142.0,3,3,1302,2,1,630,1,280,0,6,3,112000
725,2506,1,3316,8,2005,2005,0.0,4,4,1247,1,1,1247,2,550,1,4,4,197000
726,2380,0,16387,9,2006,2006,215.0,4,5,2589,2,1,1738,3,831,1,11,5,412083
727,1565,6,13265,8,2002,2002,148.0,4,4,1689,2,0,1568,3,857,2,7,4,271000
728,1727,4,3242,7,2003,2003,235.0,4,4,1405,2,0,1405,2,478,1,6,4,200000
729,1661,31,8991,7,1976,1976,130.0,3,4,1324,2,0,1228,2,585,1,5,4,174000
730,1967,47,8000,5,1960,1960,0.0,3,3,1377,1,0,1377,1,351,2,6,3,156500
731,2267,11,9303,6,1996,1997,42.0,4,5,1756,2,1,872,2,422,0,7,3,204000
732,1389,42,8544,5,1966,2006,0.0,3,3,1228,1,1,1228,1,271,0,6,4,149350
733,2553,52,11425,5,1954,1954,0.0,3,3,1008,1,0,1008,1,275,1,4,3,137000
734,1459,10,11404,7,1998,1999,202.0,4,4,2031,2,1,1153,2,541,1,8,4,222500
735,1739,0,8229,6,2007,2007,22.0,4,4,1504,2,1,752,2,440,0,6,4,166000
736,172,90,4485,5,1920,1950,0.0,3,3,936,1,0,936,0,0,1,5,3,109500
737,788,55,15635,4,1954,1954,0.0,3,0,1383,1,0,0,2,498,0,6,3,122000
738,1979,87,3153,5,1920,1990,0.0,3,3,967,1,0,967,1,180,1,5,3,99900
739,1801,1,11096,8,2006,2006,0.0,4,4,1656,2,0,1656,3,826,0,7,4,249700
740,931,59,14000,6,1950,2004,0.0,3,3,1152,1,0,1092,1,300,1,6,4,158500
741,2471,1,7733,6,2005,2005,0.0,3,3,1142,1,1,1142,0,0,0,5,4,139500
742,2899,6,8098,6,2000,2000,0.0,4,4,1403,2,0,1381,2,470,0,5,4,202000
743,2544,47,8393,5,1959,2005,122.0,3,3,1712,2,0,1626,2,588,0,8,3,145000
744,1386,39,12900,4,1969,1969,0.0,3,4,1258,0,2,1198,2,400,0,6,3,108959
745,315,62,57200,5,1948,1950,0.0,3,3,1687,1,0,747,2,572,2,7,3,160000
746,1932,49,8078,5,1958,1958,260.0,3,3,1560,2,0,1560,2,484,0,8,3,128600
747,1660,31,12384,7,1976,1976,233.0,3,4,1935,2,1,793,2,550,1,7,3,197900
748,2353,30,9927,7,1976,1976,252.0,4,5,1083,1,0,1047,2,596,1,5,3,172000
749,2139,30,16300,5,1977,1977,0.0,3,4,907,1,0,876,1,308,0,5,3,130000
750,1585,9,7915,6,1999,2000,0.0,4,5,1675,2,0,1666,2,435,0,6,4,195000
751,1602,54,21750,5,1954,1954,0.0,3,3,988,1,0,988,2,520,0,4,3,113000
752,2888,5,9116,8,2001,2001,0.0,4,5,1491,2,0,1491,2,490,0,7,4,209000
753,965,22,14419,7,1987,1989,310.0,3,4,1479,2,1,1645,2,578,1,7,4,213500
754,645,58,13070,5,1951,1951,0.0,3,3,1112,1,0,631,2,480,0,5,3,126000
755,789,53,9855,6,1956,1956,0.0,3,3,1689,1,0,1436,2,480,1,7,3,127500
756,1015,1,8118,9,2007,2007,178.0,5,5,1710,2,0,1710,2,557,1,6,5,334000
757,1264,48,10920,6,1960,1960,212.0,3,3,1253,1,1,1253,1,352,1,5,3,157000
758,1972,45,6600,5,1962,1962,0.0,3,3,864,1,0,864,1,294,0,5,3,125500
759,1481,3,8199,7,2005,2005,0.0,4,4,1456,2,1,728,2,410,1,7,4,189000
760,954,19,9947,7,1990,1991,0.0,3,4,1217,2,0,1188,2,497,0,6,4,173000
761,2499,32,14330,7,1974,1974,145.0,4,4,2646,2,0,1748,2,550,4,9,4,260000
762,824,2,10769,8,2007,2007,0.0,4,4,1768,2,1,866,2,578,0,7,4,212000
763,2769,10,8846,5,1996,1996,0.0,4,4,914,1,0,870,2,576,0,5,3,148000
764,123,46,10600,6,1964,1964,0.0,3,3,1775,2,0,533,2,480,0,8,3,136300
765,1862,30,18890,5,1977,1977,1.0,3,4,2620,2,2,1361,2,600,1,12,3,190000
766,1308,108,9142,5,1900,2006,0.0,3,2,1627,2,0,797,2,420,0,10,3,139500
767,1758,4,7750,7,2003,2003,0.0,4,4,1320,2,1,660,2,400,0,6,4,162000
768,2236,68,6060,4,1939,1950,0.0,3,3,1123,1,0,732,1,264,0,4,3,100000
769,2912,38,10172,5,1968,2003,0.0,3,3,874,1,0,864,1,288,0,5,3,126500
770,2093,21,10380,7,1986,1987,172.0,4,3,2730,2,1,1502,2,576,1,8,4,301000
771,2128,10,9337,6,1997,1997,0.0,3,4,1786,2,1,824,2,684,0,7,4,204750
772,679,60,7200,4,1949,1950,0.0,3,0,1040,2,0,0,2,420,0,6,3,90000
773,1313,88,9600,5,1920,1960,0.0,3,3,2350,2,0,973,2,393,0,10,3,130000
774,2534,38,8640,5,1968,1968,300.0,3,4,1770,1,1,900,2,530,0,7,3,155000
775,1273,48,7931,5,1960,1960,0.0,3,3,1269,1,1,1269,1,308,1,6,3,155000
776,219,45,11625,5,1965,1965,0.0,3,3,1039,1,1,1039,2,504,0,6,3,131500
777,133,55,9600,6,1955,1972,164.0,3,3,1520,1,0,1156,1,364,2,7,3,153000
778,38,3,11478,8,2007,2008,200.0,4,5,1704,2,0,1704,3,772,1,7,4,306000
779,2408,0,7740,9,2006,2006,518.0,4,5,1686,2,0,1686,3,899,1,6,5,332200
780,1575,1,9520,8,2007,2008,338.0,4,4,1646,2,0,1638,3,800,1,7,4,293077
781,1671,46,17199,4,1961,1961,0.0,3,3,914,1,0,914,1,270,0,4,3,128000
782,2000,81,5400,6,1926,2004,0.0,3,3,1616,2,0,1149,1,216,0,5,4,152000
783,2621,57,10800,4,1949,1950,0.0,3,3,1192,1,1,720,0,0,0,6,3,135000
784,1996,127,9900,6,1880,1950,0.0,3,3,2210,2,0,1008,1,205,0,8,2,117500
785,1976,80,6000,6,1927,1950,0.0,3,3,1296,1,0,845,2,576,0,6,3,127500
786,1861,26,17778,8,1981,1981,0.0,4,4,2497,2,0,2461,2,676,2,7,4,373000
787,1600,38,1477,6,1970,2007,0.0,3,3,1092,2,1,546,0,0,0,6,3,98000
788,298,16,19645,7,1994,2007,44.0,3,4,1652,2,1,423,2,473,0,6,4,203135
789,875,13,8750,7,1996,1996,0.0,4,4,1716,2,1,880,2,512,1,7,4,191000
790,1205,52,7785,5,1956,1956,0.0,3,0,1014,1,0,0,1,267,0,6,3,98000
791,763,22,10800,5,1987,1988,0.0,3,4,1200,3,0,1200,0,0,0,5,3,179000
792,512,3,9139,8,2006,2006,206.0,4,5,1432,2,0,1422,2,492,1,7,4,245000
793,592,11,10140,7,1998,1999,0.0,4,5,1680,2,0,1650,2,583,1,7,4,213250
794,1255,60,10122,4,1948,1950,0.0,3,0,869,1,0,0,1,390,0,3,3,89900
795,355,11,10141,7,1998,1998,40.0,3,4,1718,2,1,832,2,427,1,7,3,185000
796,1676,34,2205,6,1973,1973,567.0,3,3,1092,1,1,525,1,264,0,6,3,113500
797,2599,77,10914,3,1929,1950,0.0,3,3,715,1,0,715,2,660,0,4,3,68000
798,312,7,9196,7,2003,2003,0.0,4,5,1560,2,0,1560,2,573,0,7,4,201000
799,1124,3,9803,7,2005,2005,0.0,4,4,1768,2,1,866,2,603,0,7,4,226700
800,1702,0,17169,10,2007,2007,970.0,5,5,2290,2,1,2320,3,1174,1,7,5,500067
801,2434,2,9171,7,2004,2005,0.0,4,4,1598,2,1,848,2,433,1,7,4,201490
802,1432,14,9750,5,1994,1994,0.0,3,4,990,1,0,990,2,528,0,5,3,155000
803,689,31,8604,5,1978,1978,124.0,3,4,941,1,0,941,2,564,0,4,4,145000
804,1349,88,6155,6,1920,1999,0.0,3,2,1362,2,0,611,2,502,0,6,3,128000
805,1759,7,9487,6,2000,2000,0.0,3,4,1690,2,1,915,2,442,1,7,3,187000
806,893,4,3675,6,2005,2006,80.0,3,4,1072,1,0,547,2,525,0,5,3,145500
807,944,84,10200,4,1925,1950,0.0,3,3,572,1,0,572,1,200,0,4,3,75000
808,2109,2,11750,7,2005,2006,204.0,4,4,1546,2,0,1546,3,796,0,7,4,217000
809,316,2,11896,7,2008,2008,60.0,4,4,1346,2,0,1336,3,660,1,6,4,220000
810,2529,34,10400,6,1972,1972,288.0,3,3,1790,1,2,732,2,484,1,8,3,165150
811,1448,30,10970,6,1978,1978,0.0,3,4,1026,1,0,940,2,576,0,5,3,147000
812,871,13,11883,7,1996,1996,196.0,4,4,1504,2,0,1504,2,478,1,6,4,203000
813,142,51,10552,5,1959,1959,0.0,3,3,1700,1,1,1398,2,447,1,6,4,165500
814,1515,94,8248,3,1914,1950,0.0,3,3,864,1,0,864,0,0,0,5,3,67000
815,1970,43,9760,6,1964,1993,340.0,3,3,1851,2,1,822,2,440,1,7,4,187000
816,572,9,2998,6,2000,2000,513.0,4,4,1512,2,1,756,2,440,0,4,4,180000
817,2200,86,6821,6,1921,2005,0.0,3,3,1298,2,0,651,1,240,1,8,3,146500
818,2147,7,11354,7,2000,2000,0.0,4,3,1673,2,0,1673,2,583,1,7,4,270000
819,249,18,9069,6,1992,1992,0.0,3,4,996,1,0,936,2,564,0,5,4,147000
820,162,62,8064,6,1948,2004,0.0,3,3,1224,1,0,816,1,280,0,5,3,132000
821,664,89,5400,4,1920,1950,0.0,2,3,1374,1,0,840,1,338,0,6,3,105000
822,1516,96,5687,5,1912,2000,0.0,3,3,1716,2,0,780,0,0,0,9,2,135900
823,16,7,53504,8,2003,2003,603.0,5,4,3279,3,1,1650,3,841,1,12,5,538000
824,1808,1,7500,7,2006,2006,0.0,4,4,1143,1,1,1143,0,0,0,5,4,147000
825,425,3,13173,9,2006,2007,300.0,4,5,1652,2,0,1652,2,840,2,6,5,325000
826,1372,61,9488,5,1947,1993,0.0,4,3,1054,1,0,1046,1,240,0,6,3,124000
827,2495,41,13526,5,1965,1965,114.0,3,3,935,1,0,935,1,288,0,5,3,137000
828,661,94,10410,4,1915,1950,0.0,3,3,2377,2,0,1313,2,528,1,8,4,142900
829,1301,60,12000,5,1948,2005,0.0,3,3,1122,1,0,924,2,528,0,6,4,147000
830,396,39,7830,5,1970,1970,0.0,3,3,1180,1,1,1180,2,477,0,6,3,128000
831,2663,90,8850,7,1916,1950,0.0,3,3,1690,1,0,815,1,225,1,7,3,144000
832,50,4,7132,8,2006,2006,178.0,4,4,1370,2,0,1370,2,484,1,6,4,205000
833,886,45,9937,5,1964,1999,0.0,3,3,1486,1,0,1486,2,480,0,7,3,167000
834,696,68,5720,5,1941,1950,0.0,3,3,1131,1,1,676,1,200,0,5,3,66500
835,2454,13,12585,8,1993,1993,420.0,4,4,2799,2,1,1286,3,704,1,8,4,315000
836,2106,1,11103,7,2006,2006,0.0,4,4,1456,2,1,728,2,440,1,8,4,155835
837,353,14,8013,8,1995,1996,0.0,4,4,1734,2,0,1587,2,528,0,6,4,239500
838,441,3,10872,9,2006,2006,122.0,4,5,1531,2,0,1504,3,700,1,6,5,300000
839,2270,5,11305,8,2002,2002,886.0,4,4,1922,2,0,1922,3,692,1,6,4,282000
840,1924,47,9100,5,1960,1960,69.0,3,3,1144,1,0,1144,1,336,1,6,3,120000
841,1402,54,39104,7,1954,2005,0.0,3,4,1363,1,0,1385,2,439,2,5,3,241500
842,1070,0,10110,9,2008,2008,492.0,5,4,1866,2,0,1858,3,870,1,7,5,336860
843,2696,84,9786,3,1922,1950,0.0,3,3,1077,1,0,1007,1,210,1,6,3,91000
844,1840,1,5330,8,2006,2007,0.0,4,4,1550,2,1,1550,2,528,0,5,4,207500
845,1562,4,3811,7,2004,2005,174.0,4,5,1646,2,0,1594,2,482,1,5,5,250000
846,2426,1,3010,7,2005,2006,16.0,4,4,1248,2,0,1248,2,438,0,5,4,167240
847,1162,4,3435,7,2004,2005,0.0,4,4,1245,2,0,1235,2,495,0,5,4,178000
848,1874,44,10800,6,1963,1963,203.0,3,3,1052,1,0,1052,1,311,0,6,3,127000
849,111,43,10456,6,1967,1967,120.0,3,3,1829,2,0,1829,2,535,0,8,3,218500
850,1207,52,8475,4,1956,1956,0.0,3,3,952,1,0,952,1,283,0,4,3,135750
851,140,7,8197,7,2003,2009,506.0,4,4,1480,2,0,1480,2,620,0,7,4,214000
852,545,4,10994,8,2005,2006,366.0,4,4,1844,2,0,1844,2,620,1,7,4,257000
853,1338,71,6000,6,1937,2000,0.0,3,3,1497,2,0,825,1,672,0,5,3,157000
854,2873,64,7288,5,1942,1950,0.0,3,3,976,1,0,976,1,215,0,5,3,102000
855,924,88,13360,5,1921,2006,0.0,3,4,964,1,0,876,2,432,0,5,3,163500
856,844,10,10335,7,1999,1999,183.0,4,4,1501,2,0,1490,2,577,0,6,4,204000
857,901,53,11767,5,1956,1956,259.0,3,3,1560,1,0,1150,1,313,1,7,3,103500
858,2195,93,10896,6,1914,1995,0.0,2,3,3395,2,0,1440,0,0,0,14,2,200000
859,2081,49,5400,5,1958,1958,0.0,3,3,864,1,0,864,1,399,0,6,3,118000
860,2774,6,9100,7,2000,2000,244.0,4,4,1525,2,0,1525,2,541,0,6,4,235000
861,2573,44,7728,5,1962,1962,120.0,3,3,1190,1,0,1106,2,540,0,6,3,132500
